insee_code,ville,dep
58249,st leger de fougeret,58
58261,st pere,58
58284,talon,58
58287,tazilly,58
58290,thaix,58
58302,varennes les narcy,58
58306,verneuil,58
58308,vignol,58
58312,villiers sur yonne,58
58313,vitry lache,58
58002,alligny cosne,58
58011,armes,58
58027,beaumont la ferriere,58
58029,beuvron,58
58041,brinon sur beuvron,58
58046,cercy la tour,58
58057,chantenay st imbert,58
58059,la charite sur loire,58
58060,charrin,58
58078,cizely,58
58080,la collancelle,58
58092,crux la ville,58
58097,diennes aubigny,58
58103,dornecy,58
58104,dornes,58
58105,druy parigny,58
58107,dun sur grandry,58
58113,fertreve,58
58114,flety,58
58116,flez cuzy,58
58117,fourchambault,58
58120,gacogne,58
21001,agencourt,21
58124,germigny sur loire,58
21014,antheuil,21
58128,glux en glenne,58
21023,arnay le duc,21
58132,guipy,58
21025,arrans,21
58138,langeron,58
21026,asnieres en montagne,21
58140,larochemillay,58
21027,asnieres les dijon,21
58144,livry,58
21029,athie,21
58157,marigny l eglise,58
21036,auxant,21
58158,mars sur allier,58
21043,baigneux les juifs,21
58159,marigny sur yonne,58
21044,balot,21
58177,montigny en morvan,58
21045,barbirey sur ouche,21
58178,montigny sur canne,58
21058,belan sur ource,21
58182,moulins engilbert,58
21066,bessey la cour,21
58188,nannay,58
21094,bourberain,21
58191,neuilly,58
21098,boux sous salmaise,21
58196,nolay,58
21099,bouze les beaune,21
58198,oisy,58
21102,brazey en morvan,21
58203,oulon,58
21107,bretigny,21
58212,poiseux,58
21110,brochon,21
58215,pouilly sur loire,58
21112,broin,21
58217,pousseaux,58
21113,broindon,21
58218,premery,58
21125,cerilly,21
58219,preporche,58
21130,chambeire,21
58233,st benin des bois,58
21140,champignolles,21
58239,st firmin,58
21143,channay,21
58240,st franchy,58
21151,chassey,21
58245,st hilaire fontaine,58
21153,chatellenot,21
58246,st honore les bains,58
21159,la chaume,21
58248,st laurent l abbaye,58
21165,chemin d aisey,21
58252,st malo en donziois,58
21167,cheuge,21
58270,st verain,58
21169,chevannes,21
58272,sardy les epiry,58
21172,chivres,21
21177,clamerey,21
58275,saxi bourdon,58
21181,clomot,21
58278,sermoise sur loire,58
21192,corcelles les monts,21
58279,sichamps,58
21193,corgengoux,21
58282,surgy,58
21194,corgoloin,21
58286,tannay,58
21195,cormot vauchignon,21
58291,thianges,58
58293,toury lurcy,58
21199,corsaint,21
58300,urzy,58
21204,courcelles les montbard,21
58304,varzy,58
21209,couternon,21
58307,vielmanay,58
21216,culetre,21
21219,curtil vergy,21
21221,cussy la colonne,21
21236,ebaty,21
21238,echannay,21
21249,esbarres,21
21255,etaules,21
21261,fauverney,21
21265,fixin,21
21270,flavignerot,21
21279,fontaines les seches,21
21282,forleans,21
21287,fresnes,21
21294,gerland,21
21303,les goulles,21
21312,gurgy la ville,21
21314,hauteroche,21
21317,is sur tille,21
21320,izier,21
21327,val mont,21
21329,juilly,21
21334,lacanche,21
21351,longchamp,21
21356,losne,21
21368,magny les villers,21
21371,les maillys,21
21375,manlay,21
21376,marandeuil,21
21381,marcilly et dracy,21
21382,marcilly ogny,21
21383,marcilly sur tille,21
21389,marmagne,21
21395,massingy les vitteaux,21
21402,menesble,21
21406,mesmont,21
21409,meuilley,21
21412,meursault,21
21415,minot,21
21419,molesme,21
21421,moloy,21
21422,molphey,21
21428,monthelie,21
21430,montigny st barthelemy,21
21440,montot,21
21445,la motte ternant,21
21451,nesle et massoult,21
21460,noiron sur seine,21
21470,origny,21
21506,premeaux prissey,21
21508,prenois,21
21521,remilly sur tille,21
21533,rouvres sous meilly,21
21553,st jean de boeuf,21
21557,st marc sur seine,21
21561,st martin du mont,21
21569,st romain,21
21575,st symphorien sur saone,21
21579,salives,21
21580,salmaise,21
21589,saussy,21
21590,savigny les beaune,21
21605,sennecey les dijon,21
21606,ladoix serrigny,21
21608,sincey les rouvray,21
21610,soissons sur nacey,21
21611,sombernon,21
21619,tanay,21
21629,thoisy la berchere,21
21631,thomirey,21
21632,thorey en plaine,21
21638,til chatel,21
21644,trocheres,21
21648,turcey,21
21651,val suzon,21
21657,varois et chaignot,21
21660,veilly,21
21669,verrey sous dree,21
21672,vesvres,21
21677,vic des pres,21
21681,vieux chateau,21
21682,vievigne,21
21683,vievy,21
21700,villers patras,21
21701,villers rotin,21
21703,villiers en morvan,21
25008,aibre,25
25009,aissey,25
25011,allenjoie,25
25013,allondans,25
25016,amathay vesigneux,25
25017,amondans,25
25019,appenans,25
25022,arcey,25
25030,audeux,25
25041,bannans,25
25042,le barboux,25
25045,battenans les mines,25
25049,belfays,25
25050,le belieu,25
25052,belmont,25
25058,beure,25
25063,blamont,25
25072,bonnal,25
25085,bouverans,25
25088,breconchaux,25
25108,cernay l eglise,25
25119,champvans les moulins,25
25122,chapelle d huin,25
25130,chateauvieux les fosses,25
25138,les terres de chaux,25
25145,chazot,25
25147,chemaudin et vaux,25
25151,chevigney les vercel,25
25154,chouzelot,25
25157,la cluse et mijoux,25
25161,consolation maisonnettes,25
25185,cussey sur lison,25
25186,cussey sur l ognon,25
25189,dammartin les templiers,25
25193,damprichard,25
25198,desandans,25
21011,ampilly les bordes,21
25203,domprel,25
21017,arcenant,21
25204,doubs,25
21018,arcey,21
25209,echay,25
21032,aubigny la ronce,21
25219,epenoy,25
21033,aubigny les sombernon,21
25220,epeugney,25
21039,avelanges,21
21047,bard les epoisses,21
21048,barges,21
25224,etouvans,25
21059,bellefond,21
25226,etrappe,25
21061,bellenod sur seine,21
25232,faimbe,25
21063,beneuvre,21
25237,fesches le chatel,25
21072,bezouotte,21
25238,fessevillers,25
21076,binges,21
21081,blaisy haut,21
25247,fontenelle montby,25
21085,bligny le sec,21
25249,fontenotte,25
21090,boudreville,21
25254,les fourgs,25
21091,bouhey,21
25257,franey,25
21095,bousselange,21
25270,gevresin,25
21096,boussenois,21
25273,glamondans,25
21105,bressey sur tille,21
25278,gonsans,25
21109,brion sur ource,21
25280,goumois,25
21122,bussy le grand,21
25281,goux les dambelin,25
21124,censerey,21
25286,grand combe des bois,25
21139,champeau en morvan,21
25288,fournets luisans,25
21144,charencey,21
25289,grandfontaine sur creuse,25
25298,grosbois,25
21160,chaume les baigneux,21
25304,herimoncourt,25
21162,chaux,21
25317,jallerange,25
21171,chevigny st sauveur,21
25318,jougne,25
21175,cirey les pontailler,21
25320,labergement ste marie,25
21179,clenay,21
25323,laissey,25
21182,collonges les bevy,21
25329,laval le prieure,25
25330,lavans quingey,25
21196,corpeau,21
25333,laviron,25
21200,couchey,21
21203,courcelles fremoy,21
25335,liebvillers,25
21215,cuiserey,21
25336,liesle,25
21218,curtil st seine,21
25339,lods,25
21220,cussey les forges,21
25340,lombard,25
21224,dampierre en montagne,21
25342,longechaux,25
21227,darois,21
25343,longemaison,25
21229,diancey,21
25344,longevelle les russey,25
21232,dompierre en morvan,21
25347,la longeville,25
21237,echalot,21
25365,mancenans,25
21239,echenon,21
25368,marchaux chaudefontaine,25
21243,ecutigny,21
25374,mercey le grand,25
21245,epagny,21
25376,merey vieilley,25
21246,epernay sous gevrey,21
25386,montancy,25
21254,l etang vergy,21
25394,montenois,25
21263,fenay,21
25397,montferrand le chateau,25
21268,flagey les auxonne,21
25398,montflovin,25
21288,frolois,21
25400,montgesoye,25
21292,genlis,21
25403,montlebon,25
21296,gevrolles,21
25406,montrond le chateau,25
21306,grenant les sombernon,21
25408,montussaint,25
21321,jailly les moulins,21
25410,morre,25
21324,jeux les bard,21
25411,morteau,25
25413,mouthe,25
21333,labruyere,21
25420,nans sous ste anne,25
21337,lamarche sur saone,21
21340,lanthes,21
21345,lery,21
21346,leuglay,21
25447,passonfontaine,25
25449,peseux,25
21353,longecourt en plaine,21
25452,pierrefontaine les blamont,25
21355,longvic,21
25456,plaimbois du miroir,25
21358,lucenay le duc,21
25461,pompierre sur doubs,25
21363,magnien,21
25467,pouilley les vignes,25
21365,magny la ville,21
25471,provenchere,25
21367,magny montarlot,21
25476,rahon,25
21378,marcenay,21
25483,reculfoz,25
21379,marcheseuil,21
25486,remoray boujeons,25
21380,marcigny sous thil,21
25496,roche les clerval,25
21392,martrois,21
25507,rouhe,25
21394,massingy les semur,21
25508,roulans,25
21398,maxilly sur saone,21
25511,rurey,25
21399,meilly sur rouvres,21
25514,st antoine,25
21400,le meix,21
25518,st hilaire,25
21404,menetreux le pitois,21
25521,st julien les montbeliard,25
21408,messigny et vantoux,21
21416,mirebeau sur beze,21
25526,ste suzanne,25
21417,missery,21
25527,st vit,25
21425,montbard,21
21426,montberthault,21
25535,saules,25
21429,montigny montfort,21
25540,semondans,25
21431,montigny sur armancon,21
25554,surmont,25
21432,montigny sur aube,21
25555,taillecourt,25
21442,morey st denis,21
25556,tallans,25
21444,mosson,21
25560,thise,25
21449,nan sous thil,21
25561,thoraise,25
21454,nicey,21
25562,thulay,25
25609,verrieres de joux,25
21466,oigny,21
25611,la veze,25
21468,orain,21
25612,vieilley,25
21476,painblanc,21
21493,poncey les athee,21
21502,pouilly sur saone,21
21503,pouilly sur vingeanne,21
21510,prusly sur ource,21
21515,quetigny,21
21519,recey sur ource,21
21522,reneve,21
21529,roilly,21
21531,rouvray,21
21538,st andeux,21
21542,st bernard,21
21543,st broing les moines,21
21544,ste colombe en auxois,21
21545,ste colombe sur seine,21
21552,st helier,21
21554,st jean de losne,21
21555,st julien,21
21559,ste marie sur ouche,21
21563,st mesmin,21
21571,st sauveur,21
21573,st seine l abbaye,21
21577,st usage,21
21582,santenay,21
21583,santosse,21
21588,saussey,21
21592,savigny sous malain,21
21596,savouges,21
21597,segrois,21
21598,seigny,21
21600,semarey,21
21601,semezanges,21
21602,semond,21
21604,senailly,21
21618,talmay,21
21620,tarsul,21
21622,tart le bas,21
21630,thoisy le desert,21
21637,tichey,21
21642,toutry,21
21645,trouhans,21
21663,venarey les laumes,21
21664,verdonnet,21
21674,veuxhaulles sur aube,21
21679,vieilmoulin,21
21684,vignoles,21
21687,villargoix,21
21690,villeberny,21
21707,villy en auxois,21
21708,villy le moutier,21
21711,vix,21
21712,volnay,21
21715,voudenay,21
25006,adam les passavant,25
25007,adam les vercel,25
25024,arcon,25
25025,arc sous cicon,25
25029,aubonne,25
25035,les auxons,25
25048,bavans,25
25057,bethoncourt,25
25061,bief,25
25070,bolandoz,25
25074,bonnetage,25
25082,bourguignon,25
25087,branne,25
25093,bretigney,25
25097,brognard,25
25103,busy,25
25104,by,25
25105,byans sur doubs,25
25113,chamesey,25
25120,chantrans,25
25126,charnay,25
25132,chatillon guyotte,25
25143,chay,25
25150,chevigney sur l ognon,25
25155,cleron,25
25160,les combes,25
25164,corcondray,25
25171,courcelles,25
25175,courtetain et salans,25
25180,crouzet migette,25
25181,cubrial,25
25182,cubry,25
2110,braine,2
25196,dasle,25
2112,brancourt le grand,2
25199,deservillers,25
2123,brissay choigny,2
25208,durnes,25
2129,bruys,2
25212,ecole valentin,25
2130,bucilly,2
2132,bucy les cerny,2
25213,les ecorces,25
2133,bucy les pierrepont,2
25216,ecurcey,25
2137,bussiares,2
25217,emagny,25
2143,le catelet,2
2145,caumont,2
25233,fallerans,25
2149,cerizy,2
25234,ferrieres le lac,25
2151,cerny les bucy,2
25236,fertans,25
2152,cerseuil,2
25239,feule,25
2156,chalandry,2
25240,les fins,25
2159,champs,2
25252,fourcatier et maison neuve,25
2163,charly sur marne,2
25261,froidevaux,25
2166,charteves,2
25262,fuans,25
2171,chaudardes,2
25263,gellin,25
2174,chavignon,2
25265,geneuille,25
2184,chevresis monceau,2
25268,germefontaine,25
2187,chierry,2
25271,gilley,25
2190,chivres val,2
2193,cierges,2
2196,clacy et thierret,2
25283,goux sous landet,25
25303,hauterive la fresse,25
25305,l hopital du grosbois,25
25306,l hopital st lieffroy,25
25311,hyemondans,25
25321,villers le lac,25
25322,laire,25
25326,lantenne vertiere,25
25332,lavernay,25
25338,lizine,25
25346,longeville,25
25348,longevilles mont d or,25
25354,luxiol,25
25356,maiche,25
25360,malbrans,25
25364,mamirolle,25
25369,marvelise,25
25370,mathay,25
25383,moncley,25
25391,mont de laval,25
25392,mont de vougney,25
25395,montfaucon,25
25415,mouthier haute pierre,25
25437,osse,25
25440,ouhans,25
25441,ouvans,25
25446,passavant,25
25453,pierrefontaine les varans,25
25455,placey,25
25462,pontarlier,25
70001,abelcourt,70
25464,les pontets,25
70011,amage,70
25468,pouligney lusans,25
70014,amblans et velotte,70
25479,rang,25
70040,autrey les cerre,70
70043,auvet et la chapelotte,70
25492,rillans,25
70044,auxon,70
25493,la riviere drugeon,25
70048,bard les pesmes,70
25497,roches les blamont,25
70055,baudoncourt,70
70063,belonchamp,70
25506,rougemontot,25
70064,belverne,70
25536,sauvagney,25
70069,betoncourt st pancras,70
25546,silley blefond,25
70070,betoncourt sur mance,70
25547,sochaux,25
70072,beveuge,70
25548,solemont,25
70091,bousseraucourt,70
25549,sombacour,25
70100,broye les loups et verfontaine,70
25564,torpes,25
70105,bucey les traves,70
25565,touillon et loutelet,25
70113,cenans,70
25573,urtiere,25
70122,champlitte,70
25580,valentigney,25
25583,valonne,25
25591,vaufrey,25
70124,champtonnay,70
25592,vaux et chantegrue,25
70125,champvans,70
25598,venise,25
70126,chancey,70
25599,vennans,25
70130,charcenne,70
25600,vennes,25
70140,chateney,70
70143,chauvirey le chatel,70
70144,chauvirey le vieil,70
2502,montcornet,2
70149,chenebier,70
2510,monthurel,2
70154,cirey,70
2521,montreuil aux lions,2
70159,cognieres,70
2532,moy de l aisne,2
70162,colombe les vesoul,70
2537,nanteuil la fosse,2
70164,colombotte,70
2544,neuve maison,2
70165,combeaufontaine,70
2564,noyant et aconin,2
70170,contreglise,70
2569,oisy,2
70179,coulevon,70
2570,ollezy,2
70184,couthenans,70
2571,omissy,2
70185,cresancey,70
2573,orgeval,2
70187,crevans et la chapelle les granges,70
2575,origny ste benoite,2
70200,dampvalley st pancras,70
2577,ostel,2
70202,demangevelle,70
2586,parfondeval,2
70204,denevre,70
2596,pavant,2
70217,esmoulieres,70
70219,esprels,70
70227,faucogney et la mer,70
70228,faverney,70
70232,ferrieres les scey,70
70243,fontenois les montbozon,70
70249,francalmont,70
70250,franchevelle,70
70251,francourt,70
70252,framont,70
70253,frasne le chateau,70
70256,fresse,70
70264,georfans,70
70272,gourgeon,70
70276,granges la ville,70
70278,grattery,70
70283,haut du them chateau lambert,70
70285,hericourt,70
70289,igny,70
70292,jussey,70
70293,lambrey,70
70296,larians et munans,70
70319,magny jobert,70
70320,magny les jussey,70
70321,magny vernois,70
70323,mailleroncourt st pancras,70
70326,la malachere,70
70337,melin,70
70338,melincourt,70
70340,membrey,70
70342,mercey sur saone,70
70347,mignavillers,70
70353,montagney,70
70362,montigny les cherlieu,70
70364,montjustin et velotte,70
70371,montureux et prantigny,70
70373,la roche morey,70
70376,nantilly,70
70378,navenne,70
70384,neuvelle les la charite,70
70400,ouge,70
2816,villers sur fere,2
70403,palante,70
70407,perrouse,70
70408,pesmes,70
2823,voharies,2
70415,polaincourt et clairefontaine,70
70416,pomoy,70
70418,la romaine,70
70421,port sur saone,70
70422,poyans,70
70426,provenchere,70
70427,purgerot,70
70433,quincey,70
70435,raddon et chapendu,70
70448,roche et raucourt,70
70451,ronchamp,70
70454,rosieres sur mance,70
70462,st ferjeux,70
70468,st marcel,70
70469,ste marie en chanois,70
70474,st sulpice,70
70480,sauvigney les pesmes,70
70490,servigney,70
70491,seveux motey,70
70492,soing cubry charentenay,70
70493,sorans les breurey,70
70509,tromarey,70
70526,vauvillers,70
70527,vaux le moncelot,70
70004,adelans et le val de bithaine,70
70536,velle le chatel,70
70013,ambievillers,70
70538,vellemoz,70
70024,apremont,70
70540,velloreille les choye,70
70025,arbecey,70
70544,la vergenne,70
70027,argillieres,70
70547,verlans,70
70029,arpenans,70
70555,la villedieu en fontenette,70
70030,arsans,70
70573,la voivre,70
70035,augicourt,70
70577,vouhenans,70
70039,autoreille,70
70578,vregille,70
70046,les aynans,70
71002,l abergement ste colombe,71
70052,bassigney,70
71007,ameugny,71
70058,beaujeu st vallier pierrejux quitteur,70
71020,barnay,71
70067,betoncourt les brotte,70
71021,baron,71
70076,bonnevent velloreille,70
71025,beaubery,71
70077,borey,70
71027,beaurepaire en bresse,71
70078,bougey,70
71033,bey,71
70082,bouhans les montbozon,70
71037,bissy sur fley,71
70083,bouligney,70
71039,blanot,71
70087,bourguignon les conflans,70
71042,bonnay,71
70098,brotte les luxeuil,70
71045,bouhans,71
70103,la bruyere,70
71046,la boulaye,71
70114,cendrecourt,70
71058,bresse sur grosne,71
70128,la chapelle les luxeuil,70
71059,le breuil,71
70132,chargey les gray,70
71068,burzy,71
70133,chargey les port,70
71081,champforgeuil,71
70135,charmes st valbert,70
